Time,train_idx,Open,High,Low,Close,Volume,label
2012-10-07,1749.0,1.30227,1.30256,1.30055,1.30117,7114.0,0.0
2012-10-08,1750.0,1.30114,1.30158,1.29371,1.29818,135572.0,0.0
2012-10-09,1751.0,1.29818,1.29906,1.28493,1.28649,188603.0,1.0
2012-10-10,1752.0,1.2865,1.29127,1.28352,1.28414,178200.0,1.0
2012-10-11,1753.0,1.28414,1.29511,1.28258,1.29343,279384.3022509645,1.0
2012-10-12,1754.0,1.29343,1.29906,1.29219,1.29522,148632.0,1.0
2012-10-13,,1.292585,1.297537888900021,1.2871047629290606,1.2954725,279384.30225350114,
2012-10-14,1755.0,1.29527,1.29588,1.28979,1.29003,12149.0,1.0
2012-10-15,1756.0,1.294148125,1.29786,1.28905,1.2890340625,156965.0,1.0
2012-10-16,1757.0,1.29622,1.31232,1.29532,1.30944,184382.0,0.0
2012-10-17,1758.0,1.30944,1.31386,1.30846,1.3105,174064.0,0.0
2012-10-18,1759.0,1.31051,1.31285,1.3055,1.30662,168176.0,0.0
2012-10-19,1760.0,1.30662,1.310555733672569,1.30129,1.30188,136760.0,0.0
2012-10-20,,1.30962125,1.297537888900021,1.2871047629290606,1.30469,279384.30225350114,
2012-10-21,1761.0,1.30189,1.30382,1.30152,1.30367,7772.0,0.0
2012-10-22,1762.0,1.30368,1.3083,1.3024,1.30637,142394.0,0.0
2012-10-23,1763.0,1.30637,1.30687,1.29518,1.29809,167718.0,0.0
2012-10-24,1764.0,1.29809,1.29966,1.292,1.29713,169457.0,0.0
2012-10-25,1765.0,1.29714,1.3023,1.29269,1.29448,174291.0,0.0
2012-10-26,1766.0,1.29449,1.29559,1.28832,1.29403,165661.0,1.0
2012-10-27,,1.2929525,1.297537888900021,1.2871047629290606,1.2920275,279384.30225350114,
2012-10-28,1767.0,1.29396,1.29453,1.29146,1.2919,7730.0,1.0
2012-10-29,1768.0,1.29191,1.29359,1.2885,1.2913,116544.0,1.0
2012-10-30,1769.0,1.2913,1.29832,1.28857,1.29638,122950.0,0.0
2012-10-31,1770.0,1.29639,1.3040671750625756,1.29458,1.29627,162455.0,0.0
2012-11-01,1771.0,1.29628,1.29823,1.29241,1.29292,149692.0,0.0
2012-11-02,1772.0,1.29293,1.29385,1.28211,1.28349,169291.0,0.0
2012-11-03,,1.2927037499999998,1.297537888900021,1.2871047629290606,1.28296375,279384.30225350114,
2012-11-04,1773.0,1.28181,1.28343,1.28163,1.28337,8668.0,0.0
2012-11-05,1774.0,1.28339,1.28425,1.27674,1.27925,152424.0,0.0
2012-11-06,1775.0,1.27925,1.28262,1.2763,1.27903,162856.0,0.0
2012-11-07,1776.0,1.27906,1.28761,1.27362,1.27541,226461.0,0.0
2012-11-08,1777.0,1.27541,1.27759,1.2717,1.27365,187667.0,0.0
2012-11-09,1778.0,1.27364,1.27897,1.26895,1.27109,198350.0,0.0
2012-11-10,,1.2710175000000001,1.297537888900021,1.2871047629290606,1.2682625,279384.30225350114,
2012-11-11,1779.0,1.27094,1.27359,1.2709,1.27229,8461.0,1.0
2012-11-12,1780.0,1.27232,1.27388,1.26963,1.26989,126417.0,1.0
2012-11-13,1781.0,1.2699,1.27264,1.26612,1.27106,181068.0,1.0
2012-11-14,1782.0,1.27104,1.27741,1.27032,1.27246,180895.0,1.0
2012-11-15,1783.0,1.27244,1.28015,1.27235,1.27742,168039.0,1.0
2012-11-16,1784.0,1.27741,1.27777,1.269,1.27428,168227.0,1.0
2012-11-17,,1.2765825,1.297537888900021,1.2871047629290606,1.2745312500000001,279384.30225350114,
2012-11-18,1785.0,1.27464,1.27607,1.27401,1.27508,10206.0,1.0
2012-11-19,1786.0,1.27507,1.28196,1.27483,1.27813,164004.0,1.0
2012-11-20,1787.0,1.27814,1.2867263729708078,1.27742,1.28128,150983.0,1.0
2012-11-21,1788.0,1.28128,1.28673,1.2736,1.28559,146336.0,1.0
2012-11-22,1789.0,1.28559,1.28984,1.28339,1.28781,107866.0,1.0
2012-11-23,1790.0,1.28777,1.29904,1.28734,1.29736,116682.0,0.0
2012-11-24,,1.28958875,1.297537888900021,1.2871047629290606,1.29927875,279384.30225350114,
2012-11-25,1791.0,1.2966,1.29769,1.29602,1.29624,8858.0,0.0
2012-11-26,1792.0,1.29626,1.30083,1.2944,1.29897,130321.0,0.0
2012-11-27,1793.0,1.29898,1.2999,1.2915,1.2938,144287.0,1.0
2012-11-28,1794.0,1.29379,1.29611,1.288,1.2944,154957.0,1.0
2012-11-29,1795.0,1.29442,1.30122,1.29388,1.29766,137537.0,1.0
2012-11-30,1796.0,1.29767,1.30274,1.2968,1.29867,148116.0,1.0
2012-12-01,,1.2993125,1.297537888900021,1.2871047629290606,1.30017875,279384.30225350114,
2012-12-02,1797.0,1.29819,1.30029,1.29819,1.30024,8021.0,1.0
2012-12-03,1798.0,1.30026,1.30756,1.29996,1.30512,145162.0,0.0
2012-12-04,1799.0,1.30133515625,1.31164,1.301903280119514,1.31031,141802.0,0.0
2012-12-05,1800.0,1.31031,1.31261,1.30549,1.30556,153677.0,0.0
2012-12-06,1801.0,1.30556,1.30863,1.295,1.29653,153974.0,0.0
2012-12-07,1802.0,1.29655,1.29722,1.28789,1.29253,136743.0,1.0
2012-12-08,,1.2980212500000001,1.297537888900021,1.2871047629290606,1.2927962499999999,279384.30225350114,
2012-12-09,1803.0,1.28887,1.29155,1.28871,1.29109,10526.0,1.0
2012-12-10,1804.0,1.29108,1.29479,1.28856,1.29388,116104.0,1.0
2012-12-11,1805.0,1.29388,1.30144,1.29286,1.30022,130350.0,1.0
2012-12-12,1806.0,1.30021,1.30965,1.29959,1.30677,140949.0,1.0
2012-12-13,1807.0,1.30677,1.31,1.30411,1.30686,145409.0,1.0
2012-12-14,1808.0,1.30686,1.31726,1.30671,1.31626,143845.0,1.0
2012-12-15,,1.3064174999999998,1.297537888900021,1.2871047629290606,1.3164225,279384.30225350114,
2012-12-16,1809.0,1.31647,1.31872,1.31543,1.3161,13644.0,1.0
2012-12-17,1810.0,1.3161,1.31786,1.31439,1.31659,124432.0,1.0
2012-12-18,1811.0,1.31661,1.32376,1.31559,1.32278,130179.0,0.0
2012-12-19,1812.0,1.32278,1.3308,1.3188,1.32183,157163.0,0.0
2012-12-20,1813.0,1.32183,1.32946,1.3203,1.32248,151849.0,0.0
2012-12-21,1814.0,1.32248,1.32313,1.31585,1.31867,163767.0,0.0
2012-12-22,,1.3251825000000002,1.297537888900021,1.2871047629290606,1.32063375,279384.30225350114,
2012-12-23,1815.0,1.31719,1.31849,1.31712,1.31745,6999.0,1.0
2012-12-24,1816.0,1.31746,1.32335,1.31704,1.31745,81364.0,1.0
2012-12-25,1817.0,1.31746,1.3255236165117006,1.31732,1.31743,20301.0,1.0
2012-12-26,1818.0,1.31741,1.32533,1.3157954664897142,1.32318,88374.0,0.0
2012-12-27,1819.0,1.32317,1.32834,1.32011,1.32464,126924.0,0.0
2012-12-28,1820.0,1.32463,1.32564,1.31655,1.3214,111409.0,0.0
2012-12-29,,1.32467875,1.297537888900021,1.2871047629290606,1.32175125,279384.30225350114,
2012-12-30,1821.0,1.32091,1.32344,1.32091,1.32292,6544.0,0.0
2012-12-31,1822.0,1.32291,1.32323,1.31738,1.31954,105379.0,0.0
2013-01-01,1823.0,1.31936,1.32197,1.31866,1.32064,7982.0,0.0
2013-01-02,1824.0,1.32064,1.32991,1.3157,1.31825,172863.0,0.0
2013-01-03,1825.0,1.31824,1.3185,1.30189,1.30191,176209.0,1.0
2013-01-04,1826.0,1.30193,1.30892,1.29971,1.30678,159501.0,1.0
2013-01-05,,1.30203375,1.297537888900021,1.2871047629290606,1.3041212500000001,279384.30225350114,
2013-01-06,1827.0,1.30745,1.30792,1.30426,1.30503,9897.0,1.0
2013-01-07,1828.0,1.30505,1.31275,1.30165,1.31179,163264.0,1.0
2013-01-08,1829.0,1.31178,1.31393,1.30566,1.30718,164923.0,1.0
2013-01-09,1830.0,1.30718,1.30956,1.30362,1.30504,157859.0,1.0
2013-01-10,1831.0,1.30505,1.32791,1.30385,1.32696,192737.0,1.0
2013-01-11,1832.0,1.32696,1.33653,1.32479,1.33424,176486.0,0.0
2013-01-12,,1.32501125,1.297537888900021,1.2871047629290606,1.3353287500000002,279384.30225350114,
2013-01-13,1833.0,1.33605,1.33731,1.33498,1.33717,12077.0,0.0
2013-01-14,1834.0,1.33716,1.34037,1.33356,1.33804,22375.14285714286,0.0
2013-01-15,1835.0,1.33805,1.33933,1.3272,1.33038,171304.0,1.0
2013-01-16,1836.0,1.33037,1.33246,1.32565,1.33063,161783.0,1.0
2013-01-17,1837.0,1.33063,1.33873,1.32696,1.33724,174266.0,0.0
2013-01-18,1838.0,1.33724,1.3398,1.32803,1.3318,162845.0,0.0
2013-01-19,,1.34017125,1.297537888900021,1.2871047629290606,1.335825,279384.30225350114,
2013-01-20,1839.0,1.33107,1.33237,1.33018,1.33074,8278.0,0.0
2013-01-21,1840.0,1.33074,1.33319,1.32998,1.33068,90082.0,1.0
2013-01-22,1841.0,1.33066,1.33712,1.32668,1.33171,179754.0,1.0
2013-01-23,1842.0,1.33171,1.33542,1.32655,1.33068,149860.0,1.0
2013-01-24,1843.0,1.33068,1.33925,1.32859,1.3367,182558.0,1.0
2013-01-25,1844.0,1.33671,1.34788,1.33497,1.34587,181358.0,1.0
2013-01-26,,1.3367487500000002,1.297537888900021,1.2871047629290606,1.3466287499999998,279384.30225350114,
2013-01-27,1845.0,1.34651,1.34709,1.34531,1.34593,10860.0,1.0
2013-01-28,1846.0,1.34593,1.34765,1.34244,1.3452,279384.30229200737,1.0
2013-01-29,1847.0,1.34521,1.34968,1.3394358104262702,1.34879,174164.0,1.0
2013-01-30,1848.0,1.3488,1.3587,1.34817,1.35707,175144.0,1.0
2013-01-31,1849.0,1.35708,1.36165,1.35408,1.36112,169245.0,0.0
2013-02-01,1850.0,1.36112,1.37108,1.3586,1.36391,198315.0,0.0
2013-02-02,,1.3642912500000002,1.297537888900021,1.2871047629290606,1.367715,279384.30225350114,
2013-02-03,1851.0,1.36521,1.36571,1.36392,1.36435,7862.0,0.0
2013-02-04,1852.0,1.36435,1.36443,1.3491,1.34951,172011.0,0.0
2013-02-05,1853.0,1.34951,1.35972,1.34577,1.35826,198472.0,0.0
2013-02-06,1854.0,1.35826,1.35957,1.34951,1.35149,180719.0,0.0
2013-02-07,1855.0,1.3515,1.35769,1.33706,1.33957,203926.0,1.0
2013-02-08,1856.0,1.33957,1.34288,1.33531,1.33662,155938.0,1.0
2013-02-09,,1.3399074999999998,1.297537888900021,1.2871047629290606,1.3344325,279384.30225350114,
2013-02-10,1857.0,1.33673,1.33768,1.33635,1.33759,9648.0,1.0
2013-02-11,1858.0,1.33759,1.34273,1.3357,1.34071,141892.0,0.0
2013-02-12,1859.0,1.33414484375,1.34753,1.33635,1.34522,155048.0,0.0
2013-02-13,1860.0,1.34521,1.35196,1.34262,1.34446,141815.0,0.0
2013-02-14,1861.0,1.34445,1.34551,1.3315,1.33522,147921.0,0.0
2013-02-15,1862.0,1.33519,1.33929,1.3306,1.33618,144422.0,1.0
2013-02-16,,1.3334637500000002,1.297537888900021,1.2871047629290606,1.3341462499999999,279384.30225350114,
2013-02-17,1863.0,1.33503,1.3357,1.33368,1.33407,8694.0,0.0
2013-02-18,1864.0,1.33405,1.33787,1.3321,1.33456,105307.0,0.0
2013-02-19,1865.0,1.33455,1.34203,1.33285,1.34187,138216.0,0.0
2013-02-20,1866.0,1.34189,1.34341,1.32705,1.32842,168514.0,0.0
2013-02-21,1867.0,1.32841,1.32891,1.31606,1.31848,189827.0,0.0
2013-02-22,1868.0,1.31848,1.32442,1.3145,1.31902,143299.0,0.0
2013-02-23,,1.31638,1.297537888900021,1.2871047629290606,1.3157725,279384.30225350114,
2013-02-24,1869.0,1.32154,1.32175,1.31816,1.31884,13735.0,0.0
2013-02-25,1870.0,1.31882,1.33171,1.30471,1.30822,219667.0,0.0
2013-02-26,1871.0,1.30824,1.312067200389981,1.3018,1.30595,240007.0,0.0
2013-02-27,1872.0,1.30597,1.31615,1.3041,1.31468,213460.0,0.0
2013-02-28,1873.0,1.31467,1.315028917446829,1.30531,1.31110375,181890.0,0.0
2013-03-01,1874.0,1.30657,1.3101,1.29664,1.30178,183227.0,1.0
2013-03-02,,1.3031675,1.297537888900021,1.2871047629290606,1.29961546875,279384.30225350114,
2013-03-03,1875.0,1.30121,1.30307,1.30015,1.30107,9772.0,0.0
2013-03-04,1876.0,1.30105,1.30404,1.29819,1.303,145325.0,1.0
2013-03-05,1877.0,1.30297,1.3075,1.3011,1.30616,151959.0,0.0
2013-03-06,1878.0,1.30617,1.307,1.29646,1.29765,143957.0,1.0
2013-03-07,1879.0,1.29768,1.31181,1.29768,1.31016,177196.0,0.0
2013-03-08,1880.0,1.31015,1.31343,1.29548,1.30042,163426.0,1.0
2013-03-09,,1.3091137499999999,1.297537888900021,1.2871047629290606,1.299855,279384.30225350114,
2013-03-10,1881.0,1.29857,1.30034,1.29793,1.29935,11528.0,0.0
2013-03-11,1882.0,1.29935,1.30529,1.29881,1.30308,135282.0,0.0
2013-03-12,1883.0,1.30307,1.30742,1.29913,1.3029,167095.0,1.0
2013-03-13,1884.0,1.30289,1.30646,1.29234,1.29773,166957.0,0.0
2013-03-14,1885.0,1.29772,1.30299,1.29112,1.30039,201964.0,0.0
2013-03-15,1886.0,1.30039,1.31058,1.30026,1.30743,177749.0,0.0
2013-03-16,,1.29933375,1.297537888900021,1.2871047629290606,1.3077725,279384.30225350114,
2013-03-17,1887.0,1.29052,1.2931,1.2888,1.29087,27918.0,1.0
2013-03-18,1888.0,1.29089,1.2994,1.28817,1.29617,211742.0,0.0
2013-03-19,1889.0,1.29618,1.29694,1.28466,1.28704,248363.0,1.0
2013-03-20,1890.0,1.28704,1.29738,1.28666,1.29367,264858.0,1.0
2013-03-21,1891.0,1.29367,1.29551,1.28799,1.2906,275230.0,0.0
2013-03-22,1892.0,1.2906,1.30074,1.2888,1.29881,236918.0,0.0
2013-03-23,,1.2894475,1.297537888900021,1.2871047629290606,1.29791875,279384.30225350114,
2013-03-24,1893.0,1.29475,1.30474,1.29448,1.30291,27397.0,0.0
2013-03-25,1894.0,1.30291,1.30479,1.28342,1.28585,285361.0,0.0
2013-03-26,1895.0,1.28584,1.28887,1.28313,1.28627,240575.0,0.0
2013-03-27,1896.0,1.28627,1.28646,1.27539,1.27805,248678.0,1.0
2013-03-28,1897.0,1.27805,1.28437,1.27556,1.28293,225056.0,1.0
2013-03-29,1898.0,1.28293,1.28329,1.27944,1.28184,53588.0,0.0
2013-03-30,,1.2818062499999998,1.297537888900021,1.2871047629290606,1.2804975,279384.30225350114,
2013-03-31,1899.0,1.28029,1.2812,1.27885,1.2792,6127.0,1.0
2013-04-01,1900.0,1.27919,1.28705,1.27713,1.28664,115770.0,1.0
2013-04-02,1901.0,1.28665,1.28777,1.28047,1.28068,212334.0,1.0
2013-04-03,1902.0,1.28068,1.28639,1.27898,1.28447,211924.0,1.0
2013-04-04,1903.0,1.2786475,1.29487,1.27468,1.29338,277963.0,1.0
2013-04-05,1904.0,1.29338,1.30389,1.29006,1.29943,237498.0,1.0
2013-04-06,,1.2924271875,1.297537888900021,1.2871047629290606,1.3013462500000001,279384.30225350114,
2013-04-07,1905.0,1.29732,1.3006,1.2972,1.29881,22093.0,1.0
2013-04-08,1906.0,1.2988,1.30679,1.29685,1.30596,219729.0,1.0
2013-04-09,1907.0,1.30596,1.31025,1.30056,1.30835,230529.0,1.0
2013-04-10,1908.0,1.30835,1.31217,1.30436,1.30488,216813.0,1.0
2013-04-11,1909.0,1.30488,1.3138,1.30481,1.31103,226386.0,0.0
2013-04-12,1910.0,1.31103,1.31262,1.30384,1.31113,211305.0,1.0
2013-04-13,,1.314055,1.297537888900021,1.2871047629290606,1.31445,279384.30225350114,
2013-04-14,1911.0,1.31141,1.31147,1.30928,1.3101,17221.0,0.0
2013-04-15,1912.0,1.31011,1.31075,1.3022,1.30446,272968.0,1.0
2013-04-16,1913.0,1.30446,1.32015,1.30292,1.318,281139.0,0.0
2013-04-17,1914.0,1.318,1.31995,1.30011,1.30281,277487.0,1.0
2013-04-18,1915.0,1.30281,1.3096,1.30208,1.30537,269138.0,1.0
2013-04-19,1916.0,1.30537,1.31271,1.3048,1.3051,214326.0,0.0
2013-04-20,,1.3046775,1.297537888900021,1.2871047629290606,1.3051612499999998,279384.30225350114,
2013-04-21,1917.0,1.3076,1.30769,1.3053,1.30626,9757.0,0.0
2013-04-22,1918.0,1.30626,1.30836,1.30154,1.30545,189407.0,0.0
2013-04-23,1919.0,1.30545,1.30824,1.2973,1.29995,241510.0,1.0
2013-04-24,1920.0,1.29995,1.3033,1.29611,1.30268,214639.0,1.0
2013-04-25,1921.0,1.30268,1.30933,1.29894,1.30062,228648.0,1.0
2013-04-26,1922.0,1.30062,1.30475,1.29912,1.30274,212332.0,1.0
2013-04-27,,1.298705,1.297537888900021,1.2871047629290606,1.30246625,279384.30225350114,
2013-04-28,1923.0,1.30504,1.30676,1.30318,1.3044,12022.0,1.0
2013-04-29,1924.0,1.30442,1.31158,1.30426,1.30923,200803.0,0.0
2013-04-30,1925.0,1.30922,1.31858,1.30557,1.3177,221901.0,0.0
2013-05-01,1926.0,1.3177,1.32427,1.31606,1.31744,181791.0,0.0
2013-05-02,1927.0,1.31749,1.32148,1.30384,1.30715,239148.0,1.0
2013-05-03,1928.0,1.30715,1.31565,1.30351,1.31131,199996.0,0.0
2013-05-04,,1.3093425,1.297537888900021,1.2871047629290606,1.31186875,279384.30225350114,
2013-05-05,1929.0,1.31188,1.31326,1.31104,1.31326,8043.0,1.0
2013-05-06,1930.0,1.31327,1.31396,1.30534,1.30779,121458.0,0.0
2013-05-07,1931.0,1.30778,1.31315,1.30679,1.30757,172695.0,0.0
2013-05-08,1932.0,1.30755,1.31944,1.3075,1.31592,196267.0,0.0
2013-05-09,1933.0,1.31593,1.3177,1.30098,1.30286,210125.0,0.0
2013-05-10,1934.0,1.30288,1.30506,1.2935,1.29899,238292.0,0.0
2013-05-11,,1.30265875,1.297537888900021,1.2871047629290606,1.2971675,279384.30225350114,
2013-05-12,1935.0,1.29724,1.29781,1.29596,1.29649,10595.0,0.0
2013-05-13,1936.0,1.29648,1.30257,1.29415,1.30203,207504.0,0.0
2013-05-14,1937.0,1.30209,1.30289,1.29181,1.29408,232852.0,0.0
2013-05-15,1938.0,1.29408,1.29424,1.2843,1.28795,235994.0,0.0
2013-05-16,1939.0,1.28795,1.29297,1.28463,1.28812,227734.0,0.0
2013-05-17,1940.0,1.28812,1.28887,1.2796,1.28381,186258.0,1.0
2013-05-18,,1.2856699999999999,1.297537888900021,1.2871047629290606,1.280335,279384.30225350114,
2013-05-19,1941.0,1.28421,1.28482,1.28192,1.28194,12336.0,1.0
2013-05-20,1942.0,1.28194,1.29035,1.2806142305836712,1.28676,171558.0,1.0
2013-05-21,1943.0,1.28677,1.29384,1.2841,1.29262,214750.0,1.0
2013-05-22,1944.0,1.29263,1.29978,1.2893761911694934,1.28277,271276.0,1.0
2013-05-23,1945.0,1.28277,1.29539,1.28214,1.29157,278569.0,0.0
2013-05-24,1946.0,1.29157,1.29928,1.29074,1.29323,206435.0,0.0
2013-05-25,,1.2901562500000001,1.297537888900021,1.2871047629290606,1.2936825,279384.30225350114,
2013-05-26,1947.0,1.29347,1.29436,1.29159,1.29221,12552.0,1.0
2013-05-27,1948.0,1.29221,1.29485,1.28875,1.28974,87317.0,1.0
2013-05-28,1949.0,1.28974,1.29468,1.2841,1.28546,228235.0,1.0
2013-05-29,1950.0,1.28546,1.2975,1.2871624685379641,1.29412,263272.0,1.0
2013-05-30,1951.0,1.286435,1.30614,1.29405,1.3038,256871.0,1.0
2013-05-31,1952.0,1.30379,1.30475,1.2944,1.29963,207872.0,1.0
2013-06-01,,1.303015625,1.297537888900021,1.2871047629290606,1.30225875,279384.30225350114,
2013-06-02,1953.0,1.29932,1.30065,1.2983,1.30043,9542.0,1.0
2013-06-03,1954.0,1.30043,1.31074,1.29556,1.30799,217585.0,1.0
2013-06-04,1955.0,1.30799,1.31012,1.30418,1.30686,239599.0,1.0
2013-06-05,1956.0,1.30686,1.31142,1.30529,1.30798,281686.0,1.0
2013-06-06,1957.0,1.308,1.33054,1.30776,1.32387,317480.0,1.0
2013-06-07,1958.0,1.32387,1.32846,1.31918,1.32187,290027.0,1.0
2013-06-08,,1.3266875,1.297537888900021,1.2871047629290606,1.32558875,279384.30225350114,
2013-06-09,1959.0,1.31906,1.32283,1.31851,1.32242,18024.0,1.0
2013-06-10,1960.0,1.3219221874999998,1.32689,1.31775,1.32594,236300.0,1.0
2013-06-11,1961.0,1.32594,1.33173,1.3232,1.33148,321019.0,1.0
2013-06-12,1962.0,1.33149,1.33667,1.32655,1.33594,287913.0,0.0
2013-06-13,1963.0,1.33595,1.33902,1.32785,1.33664,313142.0,0.0
2013-06-14,1964.0,1.33664,1.33702,1.32948,1.33467,218640.0,1.0
2013-06-15,,1.34027625,1.297537888900021,1.2871047629290606,1.3382525,279384.30225350114,
2013-06-16,1965.0,1.33476,1.33572,1.33308,1.33343,11441.0,0.0
2013-06-17,1966.0,1.33344,1.33815,1.33184,1.33639,168633.0,0.0
2013-06-18,1967.0,1.3364,1.34155,1.33255,1.33939,218034.0,0.0
2013-06-19,1968.0,1.33938,1.34155,1.3262,1.32863,190559.0,0.0
2013-06-20,1969.0,1.32864,1.32904,1.31612,1.32186,257709.0,0.0
2013-06-21,1970.0,1.32188,1.32541,1.30985,1.32150375,183657.0,0.0
2013-06-22,,1.3215237499999999,1.297537888900021,1.2871047629290606,1.31974375,279384.30225350114,
2013-06-23,1971.0,1.30912,1.31141,1.30888,1.31089,10948.0,0.0
2013-06-24,1972.0,1.31091,1.31438,1.3059,1.31267,199525.0,0.0
2013-06-25,1973.0,1.31267,1.31506,1.3065,1.30865,193403.0,0.0
2013-06-26,1974.0,1.30968875,1.30869,1.29849,1.30246,189665.0,0.0
2013-06-27,1975.0,1.30243,1.30546,1.3,1.30333,186941.0,1.0
2013-06-28,1976.0,1.30334,1.31029,1.29913,1.30096,179952.0,0.0
2013-06-29,,1.2987212499999998,1.297537888900021,1.2871047629290606,1.2977975,279384.30225350114,
2013-06-30,1977.0,1.30146,1.30165,1.30055,1.30127,6530.0,0.0
2013-07-01,1978.0,1.30128,1.30708,1.30108,1.30611,139384.0,0.0
2013-07-02,1979.0,1.30611,1.30779,1.29634,1.29665,168614.0,0.0
2013-07-03,1980.0,1.29665,1.30288,1.29229,1.30038,191209.0,0.0
2013-07-04,1981.0,1.3004,1.30172,1.2883,1.28975,145720.0,0.0
2013-07-05,1982.0,1.28973,1.29053,1.28063,1.28303,165272.0,0.0
2013-07-06,,1.28856890625,1.297537888900021,1.2871047629290606,1.2814412499999999,279384.30225350114,
2013-07-07,1983.0,1.28106,1.28327,1.28106,1.28257,10492.0,1.0
2013-07-08,1984.0,1.28255,1.28819,1.28117,1.28496,145428.0,1.0
2013-07-09,1985.0,1.28496,1.2898,1.27552,1.27773,186039.0,1.0
2013-07-10,1986.0,1.27775,1.3206,1.27648,1.30917,239628.0,0.0
2013-07-11,1987.0,1.30917,1.3147,1.30056,1.30929,250696.0,0.0
2013-07-12,1988.0,1.30928,1.30964,1.2999,1.30679,20234.25,1.0
2013-07-13,,1.310845,1.297537888900021,1.2871047629290606,1.30790375,279384.30225350114,
2013-07-14,1989.0,1.30763,1.308,1.30529,1.30616,5251.0,1.0
2013-07-15,1990.0,1.30615,1.30791,1.2993,1.30608,173159.0,1.0
2013-07-16,1991.0,1.30609,1.31745,1.3053,1.31427,203143.0,0.0
2013-07-17,1992.0,1.31429,1.31768,1.30829,1.31143,210065.0,1.0
2013-07-18,1993.0,1.31143,1.3122,1.3066,1.3095,178682.0,1.0
2013-07-19,1994.0,1.3095,1.31532,1.3093,1.31427,155257.0,1.0
2013-07-20,,1.3137100000000002,1.297537888900021,1.2871047629290606,1.31431125,279384.30225350114,
2013-07-21,1995.0,1.31384,1.31691,1.31357,1.31621,10573.0,1.0
2013-07-22,1996.0,1.31622,1.32179,1.3144,1.31893,161583.0,1.0
2013-07-23,1997.0,1.31893,1.32386,1.31631,1.32186,176613.0,1.0
2013-07-24,1998.0,1.32187,1.3256,1.31767,1.3194,209890.0,1.0
2013-07-25,1999.0,1.3194,1.32958,1.31655,1.32745,208796.0,0.0
2013-07-26,2000.0,1.32745,1.32968,1.32525,1.32786,166881.0,0.0
2013-07-27,,1.32808875,1.297537888900021,1.2871047629290606,1.3298625,279384.30225350114,
2013-07-28,2001.0,1.32854,1.32938,1.32753,1.32892,10720.0,1.0
2013-07-29,2002.0,1.32892,1.32949,1.32388,1.32587,360886.0,0.0
2013-07-30,2003.0,1.3259,1.33012,1.3234,1.326,377677.0,1.0
2013-07-31,2004.0,1.32601,1.33447,1.32141,1.33062,426898.0,0.0
2013-08-01,2005.0,1.33063,1.33063,1.31932,1.32054,219894.0,1.0
2013-08-02,2006.0,1.32054,1.32937,1.31892,1.32805,184700.0,1.0
2013-08-03,,1.3216350000000001,1.297537888900021,1.2871047629290606,1.3281924999999999,279384.30225350114,
2013-08-04,2007.0,1.32833,1.32872,1.32655,1.32681,9900.0,1.0
2013-08-05,2008.0,1.32682,1.32999,1.32329,1.32617,162952.0,1.0
2013-08-06,2009.0,1.3262,1.33229,1.3246,1.32996,173179.0,1.0
2013-08-07,2010.0,1.32996,1.33453,1.32654,1.33394,191525.0,0.0
2013-08-08,2011.0,1.33392,1.34003,1.33278,1.33809,176204.0,0.0
2013-08-09,2012.0,1.33808,1.33903,1.33324,1.33413,133468.0,0.0
2013-08-10,,1.33906875,1.297537888900021,1.2871047629290606,1.33506375,279384.30225350114,
2013-08-11,2013.0,1.33196,1.33436,1.33196,1.33259,7381.0,0.0
2013-08-12,2014.0,1.33258,1.33332,1.3277,1.32927,139002.0,1.0
2013-08-13,2015.0,1.32928,1.3317,1.32333,1.3261,187948.0,1.0
2013-08-14,2016.0,1.32611,1.3334616509847725,1.32389,1.32652,158873.0,1.0
2013-08-15,2017.0,1.3265,1.33627,1.32054,1.33529,214594.0,0.0
2013-08-16,2018.0,1.3353,1.33798,1.3311,1.33283,186151.0,1.0
2013-08-17,,1.3348674999999999,1.297537888900021,1.2871047629290606,1.33299875,279384.30225350114,
2013-08-18,2019.0,1.33296,1.3343,1.33212,1.33362,279384.3022832952,1.0
2013-08-19,2020.0,1.33362,1.33745,1.33151,1.3337,156706.0,1.0
2013-08-20,2021.0,1.3337,1.34518,1.33234,1.34205,201051.0,0.0
2013-08-21,2022.0,1.34205,1.34268,1.33315,1.33371,216257.0,1.0
2013-08-22,2023.0,1.33372,1.3373,1.32979,1.33474,211209.0,1.0
2013-08-23,2024.0,1.3347,1.34096,1.3333,1.33799,197866.0,1.0
2013-08-24,,1.33565125,1.297537888900021,1.2871047629290606,1.3390175,279384.30225350114,
2013-08-25,2025.0,1.33854,1.33923,1.33771,1.33859,7669.0,0.0
2013-08-26,2026.0,1.3386,1.3394,1.33563,1.33805,118081.0,0.0
2013-08-27,2027.0,1.33805,1.33987,1.33232,1.33814,204747.0,0.0
2013-08-28,2028.0,1.33815,1.33976,1.33049,1.33292,202686.0,0.0
2013-08-29,2029.0,1.33289,1.33399,1.32191,1.324,202636.0,0.0
2013-08-30,2030.0,1.32401,1.32548,1.31734,1.32213,170436.0,0.0
2013-08-31,,1.322865,1.297537888900021,1.2871047629290606,1.32091625,279384.30225350114,
2013-09-01,2031.0,1.32108,1.3215,1.31914,1.31972,7775.0,0.0
2013-09-02,2032.0,1.31971,1.3227,1.31836,1.31858,118363.0,0.0
